,time,date,symbol,open,high,low,close
67,37320,240603,SBIN,891.25,892.5,890.4,891.55
68,37380,240603,SBIN,891.55,891.85,889.05,889.4
69,37440,240603,SBIN,889.4,890,888.2,889.25
70,37500,240603,SBIN,889.25,891.6,889.25,890.8
71,37560,240603,SBIN,890.75,890.85,888.55,888.55
72,37620,240603,SBIN,888.65,889,887.5,887.9
73,37680,240603,SBIN,888.2,888.5,887.4,887.8
74,37740,240603,SBIN,887.4,889.4,887.4,889
75,37800,240603,SBIN,888.9,889.85,888,888.1
76,37860,240603,SBIN,887.95,887.95,886.55,886.55
77,37920,240603,SBIN,886.5,886.95,885.1,885.2
78,37980,240603,SBIN,885.3,886,884.4,884.7
79,38040,240603,SBIN,884.8,886.2,884.5,884.6
80,38100,240603,SBIN,884.6,884.85,883.25,883.95
81,38160,240603,SBIN,884,884.35,883.05,883.75
82,38220,240603,SBIN,883.75,884.3,883.2,883.3
83,38280,240603,SBIN,883.3,883.5,881.5,881.75
84,38340,240603,SBIN,881.6,883.25,881.6,882.55
85,38400,240603,SBIN,882.55,884.15,882.15,884
86,38460,240603,SBIN,884,884.75,883.5,883.55
87,38520,240603,SBIN,883.7,884,883.2,883.45
88,38580,240603,SBIN,883.3,883.45,882,882.3
89,38640,240603,SBIN,882.3,882.6,881.5,881.55
90,38700,240603,SBIN,881.55,882.9,881.55,882.5
91,38760,240603,SBIN,881.9,883.95,881.7,882.75
92,38820,240603,SBIN,882.95,883.8,882.65,882.8
93,38880,240603,SBIN,882.85,883.3,882.25,882.8
94,38940,240603,SBIN,883,883.2,882.15,882.9
95,39000,240603,SBIN,883,884.7,882.75,883.75
96,39060,240603,SBIN,883.65,883.8,883,883.2
97,39120,240603,SBIN,883.2,884.5,883.2,884.3
98,39180,240603,SBIN,884.4,886.05,884.3,885.95
99,39240,240603,SBIN,886,886,884.35,884.4
100,39300,240603,SBIN,884.65,884.75,883,883.05
101,39360,240603,SBIN,883.1,883.4,882.5,882.8
102,39420,240603,SBIN,883.2,883.2,881.55,882.2
103,39480,240603,SBIN,882.2,883.05,882.15,882.15
104,39540,240603,SBIN,882.4,882.8,882,882
105,39600,240603,SBIN,882.05,883.25,881.6,882.95
106,39660,240603,SBIN,883.35,883.85,882.95,883.5
107,39720,240603,SBIN,883.5,884.8,883.4,884.35
108,39780,240603,SBIN,884.35,884.35,883.3,883.9
109,39840,240603,SBIN,883.95,884.15,882.9,883.25
110,39900,240603,SBIN,883.25,883.8,883,883.75
111,39960,240603,SBIN,883.8,884,883.6,883.95
112,40020,240603,SBIN,884,884.8,883.6,884.8
113,40080,240603,SBIN,884.65,885,884.45,884.9
114,40140,240603,SBIN,884.9,885,884.45,884.9
115,40200,240603,SBIN,884.7,886.5,884.7,886.2
116,40260,240603,SBIN,886.4,886.55,885.35,886.05
117,40320,240603,SBIN,886.1,887.5,885.5,887.3
118,40380,240603,SBIN,887.15,887.5,886.6,886.85
119,40440,240603,SBIN,886.8,887.85,886.8,887.65
120,40500,240603,SBIN,887.7,887.85,887.05,887.4
121,40560,240603,SBIN,887.3,888,887.1,887.85
122,40620,240603,SBIN,887.6,888.75,887.05,887.65
123,40680,240603,SBIN,887.8,889,887.6,888.7
124,40740,240603,SBIN,888.7,889.85,888.4,889.65
125,40800,240603,SBIN,889.3,890,889.15,889.9
126,40860,240603,SBIN,889.9,891.9,889.7,891.05
127,40920,240603,SBIN,891.15,891.15,889.9,891.05
128,40980,240603,SBIN,891,891.8,890.2,891.6
129,41040,240603,SBIN,891.55,892.2,890.5,892.05
130,41100,240603,SBIN,892.1,892.85,891.6,892.65
131,41160,240603,SBIN,892.5,892.95,891.15,891.5
132,41220,240603,SBIN,891.25,891.9,890.35,891.5
133,41280,240603,SBIN,891.6,891.75,890.8,891.7
134,41340,240603,SBIN,891.5,892.8,891.4,892.7
135,41400,240603,SBIN,892.8,893,891,891.65
136,41460,240603,SBIN,891.55,891.95,891.1,891.75
137,41520,240603,SBIN,891.75,892.5,891.55,892
138,41580,240603,SBIN,892.1,892.4,891.6,892.15
139,41640,240603,SBIN,892.25,892.3,891,891.2
140,41700,240603,SBIN,891.2,891.2,889.3,889.65
141,41760,240603,SBIN,889.55,892,889.3,891.95
142,41820,240603,SBIN,892.15,892.3,891.3,892
143,41880,240603,SBIN,892,892.5,891.75,892.15
144,41940,240603,SBIN,892.05,894,892.05,893.5
145,42000,240603,SBIN,893.8,893.95,892.45,893.05
146,42060,240603,SBIN,893.05,895.75,893,895.25
147,42120,240603,SBIN,895.3,896,894.15,894.15
148,42180,240603,SBIN,894.1,894.95,894,894.5
149,42240,240603,SBIN,894.5,894.65,892.95,893.05
150,42300,240603,SBIN,893.15,893.5,892.55,892.9
151,42360,240603,SBIN,892.95,894.7,892.8,894.4
152,42420,240603,SBIN,894.6,895.2,894.3,894.85
153,42480,240603,SBIN,895,895.4,894.4,894.4
154,42540,240603,SBIN,894.6,895.2,894.3,894.8
155,42600,240603,SBIN,894.8,894.95,894.5,894.55
156,42660,240603,SBIN,894.45,894.7,893.8,894.4
157,42720,240603,SBIN,894.45,894.85,894.15,894.65
158,42780,240603,SBIN,894.9,895,894.5,894.85
159,42840,240603,SBIN,894.8,894.95,894.25,894.6
160,42900,240603,SBIN,894.6,894.85,894.3,894.45
161,42960,240603,SBIN,894.6,895.5,894.4,895.45
162,43020,240603,SBIN,895.5,896.05,895.05,895.95
163,43080,240603,SBIN,895.8,896.8,895.8,896.65
164,43140,240603,SBIN,896.75,899.6,896.75,897.9
165,43200,240603,SBIN,897.9,898.8,897.9,898.7
166,43260,240603,SBIN,898.8,899.55,897.4,897.55
167,43320,240603,SBIN,897.55,897.7,896.65,896.95
168,43380,240603,SBIN,897.25,898.5,897.2,898.45
169,43440,240603,SBIN,898.25,898.75,898.15,898.15
170,43500,240603,SBIN,898.2,898.35,897,897
171,43560,240603,SBIN,896.9,897.75,896.75,897.7
172,43620,240603,SBIN,897.7,898.4,897.5,898.35
173,43680,240603,SBIN,898.4,899,897.75,898.85
174,43740,240603,SBIN,899,899.35,898,898
175,43800,240603,SBIN,898.1,899.4,898.1,899.05
176,43860,240603,SBIN,899.05,899.9,899.05,899.6
177,43920,240603,SBIN,899.5,899.6,897.25,898.1
178,43980,240603,SBIN,898.15,899.4,898.15,898.65
179,44040,240603,SBIN,898.8,899.5,898.45,899.45
180,44100,240603,SBIN,899.4,899.5,898.05,898.75
181,44160,240603,SBIN,898.6,899.4,898.6,899
182,44220,240603,SBIN,899.25,899.35,898.3,898.3
183,44280,240603,SBIN,898.3,898.75,897.35,898.25
184,44340,240603,SBIN,898.45,899.5,898.3,899.3
185,44400,240603,SBIN,899.4,899.4,898.45,898.9
186,44460,240603,SBIN,898.9,899.1,898.6,898.8
187,44520,240603,SBIN,898.9,899.2,898.7,899.1
188,44580,240603,SBIN,899.15,899.35,898.8,899.2
189,44640,240603,SBIN,899.05,899.2,898.6,898.8
190,44700,240603,SBIN,898.8,899.15,898.55,898.95
191,44760,240603,SBIN,898.95,899.7,898.7,899.3
192,44820,240603,SBIN,899.45,901.75,899.4,901.6
193,44880,240603,SBIN,902,903.85,901.8,903.8
194,44940,240603,SBIN,904,904.25,903.5,903.9
195,45000,240603,SBIN,903.85,906.3,903.75,906.3
196,45060,240603,SBIN,906.3,909,906.1,908.3
197,45120,240603,SBIN,908.35,908.7,905.6,906.75
198,45180,240603,SBIN,906.8,907.9,906.55,906.95
199,45240,240603,SBIN,907,909.3,906.6,909.2
200,45300,240603,SBIN,909.3,909.3,906.7,906.7
201,45360,240603,SBIN,906.7,907,905.45,906.05
202,45420,240603,SBIN,906.25,906.95,905.75,906.15
203,45480,240603,SBIN,906,906.5,904.65,904.95
204,45540,240603,SBIN,904.8,906.4,904.45,906.4
205,45600,240603,SBIN,906.4,907.25,906.05,906.05
206,45660,240603,SBIN,906.05,906.45,905,905.5
207,45720,240603,SBIN,905.55,907.1,905.5,905.85
208,45780,240603,SBIN,906.1,908.7,905.6,908.5
209,45840,240603,SBIN,908.5,909.2,908.2,909.2
210,45900,240603,SBIN,909,911.5,909,909.8
211,45960,240603,SBIN,909.4,910.25,908.35,910.2
212,46020,240603,SBIN,910.2,910.25,909.35,910
213,46080,240603,SBIN,909.75,910.4,909.3,909.85
214,46140,240603,SBIN,909.9,910.2,909.05,909.5
215,46200,240603,SBIN,909.6,910.45,908.55,908.55
216,46260,240603,SBIN,908.6,909.35,907.65,909.1
217,46320,240603,SBIN,909.05,909.85,909,909.45
218,46380,240603,SBIN,909.45,909.45,908.9,909.2
219,46440,240603,SBIN,909.2,909.4,908.25,909
220,46500,240603,SBIN,909,909.85,908.55,908.55
221,46560,240603,SBIN,908.7,909.5,908.55,908.9
222,46620,240603,SBIN,908.8,909,907.9,908.15
223,46680,240603,SBIN,908.05,908.45,907.2,907.6
224,46740,240603,SBIN,907.3,907.5,906,906.15
225,46800,240603,SBIN,906.15,908.15,906.1,908
226,46860,240603,SBIN,907.7,910.45,907.7,909.35
227,46920,240603,SBIN,909.6,909.9,907.75,907.9
228,46980,240603,SBIN,908,909.35,907.9,908.85
229,47040,240603,SBIN,908.8,909.15,908,908.6
230,47100,240603,SBIN,908.6,909,908.15,908.75
231,47160,240603,SBIN,908.7,909.3,908.15,908.65
232,47220,240603,SBIN,908.75,909.2,908,909.2
233,47280,240603,SBIN,909,909.6,908.5,909.35
234,47340,240603,SBIN,909.15,910,909,909.5
235,47400,240603,SBIN,909.65,909.7,908,908.7
236,47460,240603,SBIN,908.9,909.05,908.3,909
237,47520,240603,SBIN,908.95,909.55,908.75,909.35
238,47580,240603,SBIN,909.8,910.2,909.1,909.1
239,47640,240603,SBIN,909.25,910.3,909.1,910.3
240,47700,240603,SBIN,910.25,910.7,910.05,910.6
241,47760,240603,SBIN,910.4,912,910.4,911.35
242,47820,240603,SBIN,911.45,911.5,909.5,910
243,47880,240603,SBIN,909.95,910.15,908.9,909.5
244,47940,240603,SBIN,909.4,910.5,908.75,909
245,48000,240603,SBIN,909.05,909.3,907.6,908.75
246,48060,240603,SBIN,908.8,910.25,908.4,909.05
247,48120,240603,SBIN,909.2,910.25,909,910
248,48180,240603,SBIN,910,910.15,909.5,910.05
249,48240,240603,SBIN,910.15,911.3,909.5,911.05
250,48300,240603,SBIN,911.15,911.2,910.3,911
251,48360,240603,SBIN,911,911.25,910.6,910.6
252,48420,240603,SBIN,910.3,910.4,909.4,909.95
253,48480,240603,SBIN,910,910,909.2,909.85
254,48540,240603,SBIN,909.85,909.85,908.6,908.8
255,48600,240603,SBIN,908.95,909.35,908.6,909.1
256,48660,240603,SBIN,909.05,909.5,908.9,909.1
257,48720,240603,SBIN,909.25,909.85,909,909.85
258,48780,240603,SBIN,909.85,909.95,909.5,909.85
259,48840,240603,SBIN,909.45,909.9,908.3,908.7
260,48900,240603,SBIN,908.65,908.9,907.1,907.2
261,48960,240603,SBIN,907.05,908.3,907,908.2
262,49020,240603,SBIN,908.2,908.4,907.5,907.5
263,49080,240603,SBIN,907.55,907.55,905.65,906.8
264,49140,240603,SBIN,906.9,906.95,904.25,904.35
265,49200,240603,SBIN,904.3,905.25,902,902.75
266,49260,240603,SBIN,902.75,902.8,900,902.55
267,49320,240603,SBIN,902.15,906,902.1,905.95
268,49380,240603,SBIN,906.15,907.35,905.95,906.35
269,49440,240603,SBIN,906.6,908,906.6,907.85
270,49500,240603,SBIN,907.85,909,907.6,908.45
271,49560,240603,SBIN,908.55,908.95,908.3,908.7
272,49620,240603,SBIN,908.65,909.5,908.55,909.45
273,49680,240603,SBIN,909.15,909.65,909.1,909.1
274,49740,240603,SBIN,909.45,909.6,908.9,909.3
275,49800,240603,SBIN,909.2,909.3,907.9,908.45
276,49860,240603,SBIN,908.6,909.2,908.5,909.2
277,49920,240603,SBIN,909.1,909.5,908.5,908.5
278,49980,240603,SBIN,908.55,909.2,908.4,909
279,50040,240603,SBIN,908.95,909.75,908.95,909.5
280,50100,240603,SBIN,909.5,910,908.65,908.8
281,50160,240603,SBIN,909,909.5,908.6,909.1
282,50220,240603,SBIN,909.2,909.25,908.6,909.15
283,50280,240603,SBIN,909.2,909.2,907.8,907.8
284,50340,240603,SBIN,907.8,908.3,907.15,907.9
285,50400,240603,SBIN,908.05,908.5,907.65,908.3
286,50460,240603,SBIN,908.25,908.3,906.55,906.7
287,50520,240603,SBIN,906.85,907.1,906.25,906.6
288,50580,240603,SBIN,906.6,907.25,906.35,907.25
289,50640,240603,SBIN,907.45,907.5,906.8,907.15
290,50700,240603,SBIN,907.2,907.3,906.5,906.55
291,50760,240603,SBIN,906.5,907.25,906.35,907.05
292,50820,240603,SBIN,907.3,907.3,906.8,907
293,50880,240603,SBIN,906.9,907.4,906.8,907.25
294,50940,240603,SBIN,907.3,908,907.25,907.8
295,51000,240603,SBIN,907.9,908.4,907.65,907.75
296,51060,240603,SBIN,907.75,907.85,907.05,907.1
297,51120,240603,SBIN,907.2,907.2,906.35,906.95
298,51180,240603,SBIN,906.95,907.1,905.6,905.75
299,51240,240603,SBIN,905.75,907,905.6,906.75
300,51300,240603,SBIN,906.75,906.8,904.65,904.8
301,51360,240603,SBIN,904.8,905.7,904.8,905.55
302,51420,240603,SBIN,905.55,905.7,904.55,905
303,51480,240603,SBIN,905.15,905.45,904.05,904.05
304,51540,240603,SBIN,904.3,904.3,903.1,903.65
305,51600,240603,SBIN,903.85,905.05,903.8,905
306,51660,240603,SBIN,905,906,905,905.8
307,51720,240603,SBIN,905.8,905.8,904.2,904.4
308,51780,240603,SBIN,904.45,905.4,904.4,904.9
309,51840,240603,SBIN,905,906.5,904.75,905.85
310,51900,240603,SBIN,905.95,906.9,905.8,906.8
311,51960,240603,SBIN,906.7,906.9,906.1,906.1
312,52020,240603,SBIN,906.1,906.7,906,906
313,52080,240603,SBIN,906.2,906.4,904,904.1
314,52140,240603,SBIN,904.15,904.35,903.35,903.75
315,52200,240603,SBIN,903.75,904.75,903.45,904.65
316,52260,240603,SBIN,904.55,905.25,904.2,904.65
317,52320,240603,SBIN,904.7,905.8,904.7,905.6
318,52380,240603,SBIN,905.7,906,905.4,905.85
319,52440,240603,SBIN,905.85,905.95,905,905.15
320,52500,240603,SBIN,905.15,905.65,905,905.65
321,52560,240603,SBIN,905.5,905.6,904.6,904.6
322,52620,240603,SBIN,904.7,906,904.7,905.45
323,52680,240603,SBIN,905.55,906,905.25,905.5
324,52740,240603,SBIN,905.45,906.45,905.25,906.4
325,52800,240603,SBIN,906.15,906.35,905.6,906
326,52860,240603,SBIN,906,906.1,905.8,905.85
327,52920,240603,SBIN,905.85,906.35,905.7,906.05
328,52980,240603,SBIN,906.15,907,906,907
329,53040,240603,SBIN,907,907.5,905.8,906.15
330,53100,240603,SBIN,906,906.05,905,905.55
331,53160,240603,SBIN,905.35,905.55,904.55,904.6
332,53220,240603,SBIN,904.55,904.6,901.65,901.9
333,53280,240603,SBIN,902.05,902.05,899.05,899.25
334,53340,240603,SBIN,899.6,901.75,899.25,901.15
335,53400,240603,SBIN,901.1,901.9,900.5,901.8
336,53460,240603,SBIN,901.9,902.85,901.8,902.5
337,53520,240603,SBIN,902.45,902.7,901.85,902.2
338,53580,240603,SBIN,902.1,902.1,900.7,901.4
339,53640,240603,SBIN,901.4,901.9,901.15,901.85
340,53700,240603,SBIN,901.8,902.35,901.55,902
341,53760,240603,SBIN,902.2,902.8,901.75,901.75
342,53820,240603,SBIN,901.6,902.65,901.3,902.2
343,53880,240603,SBIN,902.2,902.8,902,902.4
344,53940,240603,SBIN,902.65,902.65,901.8,902.4
345,54000,240603,SBIN,902.3,902.35,900.4,900.95
346,54060,240603,SBIN,901.15,901.75,900.25,900.25
347,54120,240603,SBIN,900.4,901.2,899.85,900.8
348,54180,240603,SBIN,901.2,901.9,900.9,901.5
349,54240,240603,SBIN,901.65,902.45,901.35,901.4
350,54300,240603,SBIN,901.45,902.4,901.4,901.9
351,54360,240603,SBIN,902,902.6,901.85,902.2
352,54420,240603,SBIN,902.7,904.3,902.65,904
353,54480,240603,SBIN,903.75,904.75,903.55,904
354,54540,240603,SBIN,904.2,905.75,904,905.4
355,54600,240603,SBIN,905.1,906.35,905.1,905.7
356,54660,240603,SBIN,905.85,906,904.9,905.25
357,54720,240603,SBIN,905.25,905.4,905,905.3
358,54780,240603,SBIN,905.4,905.4,904.6,904.9
359,54840,240603,SBIN,904.95,906.5,904.7,906.45
360,54900,240603,SBIN,906.35,908,906.35,907.95
361,54960,240603,SBIN,908,909,907.2,907.95
362,55020,240603,SBIN,907.9,908.6,907.5,908.15
363,55080,240603,SBIN,908.55,908.55,906.9,907.45
364,55140,240603,SBIN,907.45,908.3,906.9,907.9
365,55200,240603,SBIN,907.7,908.65,907.35,907.45
366,55260,240603,SBIN,907.8,908.05,906.9,907.05
367,55320,240603,SBIN,907.05,908,906.85,908
368,55380,240603,SBIN,908,908,907.1,907.65
369,55440,240603,SBIN,907.9,908.45,907.35,908.2
370,55500,240603,SBIN,908.3,908.8,907.3,908
371,55560,240603,SBIN,908,908.1,907.25,908.1
372,55620,240603,SBIN,908.45,909.7,908,909.3
373,55680,240603,SBIN,909.45,909.6,908.1,909
374,55740,240603,SBIN,909,909.9,905.65,905.65
