,time,date,symbol,open,high,low,close
194,44940,240606,SBIN,820.3,821.0,820.2,820.75
195,45000,240606,SBIN,820.65,820.75,820.05,820.4
196,45060,240606,SBIN,820.3,820.7,820.3,820.45
197,45120,240606,SBIN,820.45,821.3,820.3,821.3
198,45180,240606,SBIN,821.3,821.55,820.8,821.25
199,45240,240606,SBIN,821.5,821.9,821.35,821.5
200,45300,240606,SBIN,821.6,821.65,821.0,821.2
201,45360,240606,SBIN,821.4,821.4,819.5,819.5
202,45420,240606,SBIN,819.85,820.0,818.45,818.55
203,45480,240606,SBIN,818.4,818.85,817.6,818.7
204,45540,240606,SBIN,818.75,818.8,817.25,817.5
205,45600,240606,SBIN,817.95,818.3,817.05,817.85
206,45660,240606,SBIN,818.1,818.5,817.5,818.4
207,45720,240606,SBIN,818.15,818.45,817.55,817.55
208,45780,240606,SBIN,817.65,818.5,817.55,818.0
209,45840,240606,SBIN,818.1,818.25,816.6,816.95
210,45900,240606,SBIN,816.7,817.15,816.05,816.8
211,45960,240606,SBIN,816.75,818.6,816.6,818.5
212,46020,240606,SBIN,818.5,818.6,817.55,818.3
213,46080,240606,SBIN,818.05,819.85,818.05,819.55
214,46140,240606,SBIN,819.4,819.7,818.75,819.4
215,46200,240606,SBIN,819.55,819.95,819.1,819.75
216,46260,240606,SBIN,819.75,819.95,819.35,819.5
217,46320,240606,SBIN,819.5,819.6,819.1,819.5
218,46380,240606,SBIN,819.55,819.75,818.35,818.75
219,46440,240606,SBIN,818.7,819.2,818.0,818.05
220,46500,240606,SBIN,818.2,818.35,817.15,817.3
221,46560,240606,SBIN,817.55,817.9,816.6,816.9
222,46620,240606,SBIN,817.0,817.6,816.4,817.5
223,46680,240606,SBIN,817.5,818.0,817.0,817.75
224,46740,240606,SBIN,817.75,817.85,817.1,817.45
225,46800,240606,SBIN,817.55,817.85,816.5,816.8
226,46860,240606,SBIN,816.75,817.2,816.0,816.0
227,46920,240606,SBIN,816.0,816.3,815.35,815.5
228,46980,240606,SBIN,815.15,815.6,814.25,814.3
229,47040,240606,SBIN,814.25,814.55,812.7,813.3
230,47100,240606,SBIN,813.35,814.5,813.0,814.4
231,47160,240606,SBIN,814.0,814.95,813.25,813.5
232,47220,240606,SBIN,813.25,813.7,812.15,813.1
233,47280,240606,SBIN,813.5,813.6,811.0,811.0
234,47340,240606,SBIN,811.0,811.85,810.1,810.25
235,47400,240606,SBIN,810.45,811.0,810.0,810.8
236,47460,240606,SBIN,810.9,812.65,810.55,812.4
237,47520,240606,SBIN,812.4,812.4,811.1,812.4
238,47580,240606,SBIN,812.4,812.6,811.05,812.25
239,47640,240606,SBIN,812.35,813.9,812.05,813.9
240,47700,240606,SBIN,813.8,815.0,813.3,814.8
241,47760,240606,SBIN,814.95,815.5,814.75,815.35
242,47820,240606,SBIN,815.35,816.15,814.65,815.9
243,47880,240606,SBIN,815.9,816.25,815.0,815.2
244,47940,240606,SBIN,815.5,815.5,814.55,814.8
245,48000,240606,SBIN,814.7,814.85,813.9,814.45
246,48060,240606,SBIN,814.25,815.35,814.0,815.3
247,48120,240606,SBIN,815.4,815.5,815.0,815.0
248,48180,240606,SBIN,815.2,815.75,815.0,815.4
249,48240,240606,SBIN,815.55,815.55,815.0,815.05
250,48300,240606,SBIN,815.05,815.35,814.75,814.8
251,48360,240606,SBIN,814.8,816.25,814.75,816.1
252,48420,240606,SBIN,816.3,816.45,815.9,816.2
253,48480,240606,SBIN,816.0,817.5,816.0,817.45
254,48540,240606,SBIN,817.5,817.7,816.55,817.05
255,48600,240606,SBIN,817.35,818.9,816.85,818.9
256,48660,240606,SBIN,818.9,819.0,818.05,818.8
257,48720,240606,SBIN,818.75,818.75,817.55,817.75
258,48780,240606,SBIN,817.7,817.8,817.0,817.75
259,48840,240606,SBIN,817.75,818.3,817.05,817.15
260,48900,240606,SBIN,817.15,817.6,817.0,817.6
261,48960,240606,SBIN,817.5,818.6,817.45,818.3
262,49020,240606,SBIN,818.5,818.7,818.0,818.3
263,49080,240606,SBIN,818.35,818.95,818.1,818.5
264,49140,240606,SBIN,818.5,818.5,818.05,818.3
265,49200,240606,SBIN,818.5,818.75,817.8,818.0
266,49260,240606,SBIN,817.85,820.5,817.85,820.4
267,49320,240606,SBIN,820.6,821.0,820.0,820.45
268,49380,240606,SBIN,820.4,820.85,819.55,820.6
269,49440,240606,SBIN,820.65,822.5,820.65,821.95
270,49500,240606,SBIN,821.75,821.95,820.65,820.9
271,49560,240606,SBIN,821.15,821.6,820.35,821.0
272,49620,240606,SBIN,820.65,820.9,820.0,820.3
273,49680,240606,SBIN,820.15,820.4,818.1,819.0
274,49740,240606,SBIN,819.05,819.3,817.2,819.3
275,49800,240606,SBIN,819.0,819.8,818.55,819.35
276,49860,240606,SBIN,819.35,819.5,818.1,818.3
277,49920,240606,SBIN,818.3,818.7,817.7,818.0
278,49980,240606,SBIN,818.1,818.9,818.0,818.65
279,50040,240606,SBIN,818.75,819.55,818.3,819.25
280,50100,240606,SBIN,819.1,819.9,818.95,819.2
281,50160,240606,SBIN,819.15,819.75,818.15,819.25
282,50220,240606,SBIN,819.3,820.0,819.25,819.95
283,50280,240606,SBIN,820.0,820.0,818.9,819.65
284,50340,240606,SBIN,819.8,821.35,819.4,820.65
285,50400,240606,SBIN,820.6,821.4,820.35,821.3
286,50460,240606,SBIN,821.3,821.65,820.5,821.05
287,50520,240606,SBIN,821.05,821.6,820.1,820.1
288,50580,240606,SBIN,820.1,820.75,819.8,819.8
289,50640,240606,SBIN,820.2,820.3,819.0,819.0
290,50700,240606,SBIN,819.0,819.35,818.45,818.95
291,50760,240606,SBIN,819.05,819.1,817.1,817.15
292,50820,240606,SBIN,817.25,817.85,817.1,817.7
293,50880,240606,SBIN,817.9,819.05,817.9,818.45
294,50940,240606,SBIN,818.7,818.8,817.85,817.9
295,51000,240606,SBIN,818.2,819.25,817.95,818.75
296,51060,240606,SBIN,819.0,819.5,818.25,818.25
297,51120,240606,SBIN,818.55,818.7,818.0,818.7
298,51180,240606,SBIN,818.7,819.0,817.7,817.95
299,51240,240606,SBIN,818.2,818.4,817.9,818.2
300,51300,240606,SBIN,818.05,818.4,817.45,817.7
301,51360,240606,SBIN,817.7,818.0,817.55,817.7
302,51420,240606,SBIN,817.85,817.95,816.65,816.65
303,51480,240606,SBIN,816.8,816.8,815.85,816.15
304,51540,240606,SBIN,816.15,816.25,815.05,815.95
305,51600,240606,SBIN,815.75,816.0,815.2,815.4
306,51660,240606,SBIN,815.15,815.25,814.4,815.0
307,51720,240606,SBIN,814.75,816.75,814.75,815.6
308,51780,240606,SBIN,815.95,816.95,815.65,816.7
309,51840,240606,SBIN,816.5,816.95,816.2,816.3
310,51900,240606,SBIN,816.65,816.7,816.05,816.4
311,51960,240606,SBIN,816.35,816.45,815.2,815.35
312,52020,240606,SBIN,815.55,815.7,815.0,815.55
313,52080,240606,SBIN,815.65,816.0,815.0,815.05
314,52140,240606,SBIN,815.0,815.0,813.7,814.2
315,52200,240606,SBIN,814.2,815.2,814.2,814.7
316,52260,240606,SBIN,814.75,814.8,813.1,813.55
317,52320,240606,SBIN,814.0,814.55,813.55,814.15
318,52380,240606,SBIN,814.5,815.8,813.7,815.8
319,52440,240606,SBIN,815.9,816.3,814.7,815.1
320,52500,240606,SBIN,815.1,815.95,814.85,815.1
321,52560,240606,SBIN,815.0,815.5,814.2,814.5
322,52620,240606,SBIN,814.15,814.55,813.55,814.15
323,52680,240606,SBIN,814.15,815.0,814.0,814.45
324,52740,240606,SBIN,814.5,814.9,813.1,813.7
325,52800,240606,SBIN,813.6,814.25,813.1,813.2
326,52860,240606,SBIN,813.15,813.6,811.9,813.25
327,52920,240606,SBIN,813.55,814.95,813.25,814.95
328,52980,240606,SBIN,814.95,815.0,813.45,813.95
329,53040,240606,SBIN,813.75,815.3,813.75,815.15
330,53100,240606,SBIN,815.1,816.25,814.7,816.0
331,53160,240606,SBIN,816.2,816.95,815.45,816.7
332,53220,240606,SBIN,816.6,816.9,815.95,816.45
333,53280,240606,SBIN,816.5,816.5,815.6,815.75
334,53340,240606,SBIN,815.8,816.45,815.45,815.75
335,53400,240606,SBIN,815.8,816.5,815.5,816.4
336,53460,240606,SBIN,816.45,816.5,815.65,815.95
337,53520,240606,SBIN,816.1,816.1,814.7,815.3
338,53580,240606,SBIN,815.3,815.5,814.0,814.35
339,53640,240606,SBIN,814.4,814.9,814.0,814.5
340,53700,240606,SBIN,814.5,815.6,814.3,815.05
341,53760,240606,SBIN,815.1,815.7,814.85,815.45
342,53820,240606,SBIN,815.6,816.0,814.85,815.8
343,53880,240606,SBIN,815.75,816.0,815.35,815.95
344,53940,240606,SBIN,816.0,816.3,815.7,816.05
345,54000,240606,SBIN,816.05,817.0,816.05,816.95
346,54060,240606,SBIN,816.95,817.6,816.85,817.4
347,54120,240606,SBIN,817.4,819.0,817.3,818.75
348,54180,240606,SBIN,818.8,819.0,818.55,819.0
349,54240,240606,SBIN,818.8,819.0,817.05,818.65
350,54300,240606,SBIN,818.3,818.75,817.5,817.9
351,54360,240606,SBIN,818.0,818.8,817.85,817.9
352,54420,240606,SBIN,817.9,818.2,816.75,817.5
353,54480,240606,SBIN,817.4,817.75,816.95,817.55
354,54540,240606,SBIN,817.55,818.0,817.15,817.9
355,54600,240606,SBIN,817.6,818.0,817.25,817.4
356,54660,240606,SBIN,817.65,817.8,817.0,817.4
357,54720,240606,SBIN,817.35,817.6,816.75,817.6
358,54780,240606,SBIN,817.55,818.0,817.2,817.4
359,54840,240606,SBIN,817.45,817.7,816.9,817.25
360,54900,240606,SBIN,817.25,817.75,816.5,817.7
361,54960,240606,SBIN,817.3,817.7,814.8,815.15
362,55020,240606,SBIN,815.05,815.8,814.3,815.65
363,55080,240606,SBIN,815.65,816.0,814.2,815.0
364,55140,240606,SBIN,814.95,816.0,814.95,816.0
365,55200,240606,SBIN,816.2,816.85,815.05,815.2
366,55260,240606,SBIN,815.05,816.5,815.05,816.35
367,55320,240606,SBIN,816.4,817.0,816.3,816.65
368,55380,240606,SBIN,816.95,817.15,816.4,816.95
369,55440,240606,SBIN,816.5,817.0,816.25,816.8
370,55500,240606,SBIN,816.8,817.0,816.4,816.9
371,55560,240606,SBIN,817.0,817.6,816.5,817.6
372,55620,240606,SBIN,817.6,817.85,817.05,817.35
373,55680,240606,SBIN,817.4,817.8,817.25,817.7
374,55740,240606,SBIN,817.55,817.7,816.3,816.95
