,time,date,symbol,open,high,low,close
41,35760,240604,SBIN,860.9,865.5,860.9,864.75
42,35820,240604,SBIN,864.6,864.65,858.85,858.95
43,35880,240604,SBIN,858.9,860.95,857.15,860.4
44,35940,240604,SBIN,860.5,860.5,859.0,860.45
45,36000,240604,SBIN,860.5,860.5,857.6,858.45
46,36060,240604,SBIN,858.55,858.55,854.3,856.0
47,36120,240604,SBIN,856.45,857.3,855.75,857.05
48,36180,240604,SBIN,856.8,859.0,856.0,858.55
49,36240,240604,SBIN,858.65,859.3,857.05,858.55
50,36300,240604,SBIN,858.3,861.0,858.25,860.9
51,36360,240604,SBIN,861.1,861.1,858.55,859.95
52,36420,240604,SBIN,859.95,861.6,859.6,861.2
53,36480,240604,SBIN,861.25,861.5,859.6,861.5
54,36540,240604,SBIN,861.5,862.55,860.15,862.05
55,36600,240604,SBIN,862.0,863.9,861.95,863.75
56,36660,240604,SBIN,862.8,864.55,862.55,864.05
57,36720,240604,SBIN,864.4,864.7,861.15,862.1
58,36780,240604,SBIN,862.4,863.0,861.75,863.0
59,36840,240604,SBIN,863.15,864.5,862.3,864.5
60,36900,240604,SBIN,864.2,864.5,862.65,863.3
61,36960,240604,SBIN,863.65,863.95,863.0,863.65
62,37020,240604,SBIN,863.65,863.75,862.2,863.45
63,37080,240604,SBIN,863.35,863.6,861.7,862.15
64,37140,240604,SBIN,862.05,862.1,858.0,858.3
65,37200,240604,SBIN,858.25,858.3,855.5,856.15
66,37260,240604,SBIN,855.8,856.4,851.8,852.35
67,37320,240604,SBIN,852.3,854.35,851.15,854.1
68,37380,240604,SBIN,854.5,857.1,853.15,856.95
69,37440,240604,SBIN,857.2,858.1,856.4,858.1
70,37500,240604,SBIN,857.8,857.95,856.2,857.7
71,37560,240604,SBIN,857.2,857.9,855.55,856.3
72,37620,240604,SBIN,856.1,857.25,854.85,855.1
73,37680,240604,SBIN,854.7,856.0,853.55,853.85
74,37740,240604,SBIN,853.55,855.9,853.1,855.7
75,37800,240604,SBIN,855.75,856.1,854.0,854.95
76,37860,240604,SBIN,855.15,855.4,852.85,853.15
77,37920,240604,SBIN,853.45,853.85,851.8,853.5
78,37980,240604,SBIN,853.5,853.5,850.05,850.45
79,38040,240604,SBIN,850.35,851.0,847.8,848.9
80,38100,240604,SBIN,848.85,851.0,848.85,849.35
81,38160,240604,SBIN,849.45,849.55,846.25,847.85
82,38220,240604,SBIN,847.4,847.8,845.6,847.6
83,38280,240604,SBIN,846.65,847.9,846.1,846.45
84,38340,240604,SBIN,846.6,846.6,844.5,845.65
85,38400,240604,SBIN,845.5,845.75,843.0,844.4
86,38460,240604,SBIN,844.2,844.2,840.95,840.95
87,38520,240604,SBIN,841.05,841.35,839.35,839.35
88,38580,240604,SBIN,839.8,839.8,836.65,836.8
89,38640,240604,SBIN,836.4,836.85,830.7,836.85
90,38700,240604,SBIN,836.95,838.6,830.05,833.25
91,38760,240604,SBIN,833.3,834.1,831.7,834.1
92,38820,240604,SBIN,834.3,839.35,833.7,838.25
93,38880,240604,SBIN,839.0,843.5,837.45,842.45
94,38940,240604,SBIN,842.0,842.2,839.05,841.2
95,39000,240604,SBIN,841.4,843.45,838.5,840.1
96,39060,240604,SBIN,839.5,840.8,838.0,838.25
97,39120,240604,SBIN,838.75,838.9,834.05,834.05
98,39180,240604,SBIN,834.15,834.45,831.5,834.2
99,39240,240604,SBIN,834.15,834.15,830.75,830.75
100,39300,240604,SBIN,830.35,830.5,825.1,825.4
101,39360,240604,SBIN,825.5,825.5,820.1,820.95
102,39420,240604,SBIN,820.8,822.65,819.45,820.2
103,39480,240604,SBIN,820.45,825.25,820.25,824.05
104,39540,240604,SBIN,824.25,824.25,820.5,821.0
105,39600,240604,SBIN,821.4,821.6,820.1,820.35
106,39660,240604,SBIN,820.35,821.5,816.25,817.15
107,39720,240604,SBIN,817.45,817.7,815.1,815.1
108,39780,240604,SBIN,815.1,817.15,815.1,815.1
109,39840,240604,SBIN,815.1,816.0,815.1,816.0
110,39900,240604,SBIN,815.85,816.0,815.1,815.4
111,39960,240604,SBIN,815.4,815.85,815.1,815.2
112,40020,240604,SBIN,815.2,815.2,815.1,815.1
113,40080,240604,SBIN,815.1,815.1,815.1,815.1
114,40140,240604,SBIN,815.1,815.1,815.1,815.1
115,40200,240604,SBIN,815.1,818.25,815.1,817.75
116,40260,240604,SBIN,817.7,817.7,815.1,815.1
117,40320,240604,SBIN,815.1,815.1,815.1,815.1
118,40380,240604,SBIN,815.1,815.1,815.1,815.1
119,40440,240604,SBIN,815.1,815.1,815.1,815.1
120,40500,240604,SBIN,815.1,815.1,815.1,815.1
121,40560,240604,SBIN,815.1,815.1,815.1,815.1
122,40620,240604,SBIN,815.1,815.1,777.1,777.2
123,40680,240604,SBIN,776.9,776.9,769.8,771.35
124,40740,240604,SBIN,771.75,771.9,769.8,771.55
125,40800,240604,SBIN,771.7,774.35,770.45,774.2
126,40860,240604,SBIN,774.1,786.25,774.1,785.75
127,40920,240604,SBIN,785.7,792.1,785.45,791.2
128,40980,240604,SBIN,791.6,792.75,784.35,792.75
129,41040,240604,SBIN,792.55,800.6,791.35,799.7
130,41100,240604,SBIN,800.65,800.9,793.35,794.8
131,41160,240604,SBIN,794.6,803.45,794.6,801.7
132,41220,240604,SBIN,801.55,804.0,795.1,795.5
133,41280,240604,SBIN,796.0,799.4,795.6,798.7
134,41340,240604,SBIN,798.7,803.95,798.7,802.7
135,41400,240604,SBIN,802.0,802.2,793.2,799.75
136,41460,240604,SBIN,799.8,800.5,796.45,796.95
137,41520,240604,SBIN,796.65,800.65,796.25,799.5
138,41580,240604,SBIN,799.9,804.05,799.55,802.8
139,41640,240604,SBIN,802.4,804.95,801.9,803.25
140,41700,240604,SBIN,803.05,804.0,800.2,802.85
141,41760,240604,SBIN,803.35,803.8,800.75,803.7
142,41820,240604,SBIN,802.8,805.6,801.85,804.7
143,41880,240604,SBIN,804.0,804.7,800.0,803.05
144,41940,240604,SBIN,802.7,803.05,800.1,800.4
145,42000,240604,SBIN,800.35,801.65,785.35,791.5
146,42060,240604,SBIN,792.25,794.45,789.3,789.3
147,42120,240604,SBIN,788.6,792.9,786.75,792.9
148,42180,240604,SBIN,792.9,793.9,789.0,790.95
149,42240,240604,SBIN,791.4,793.85,791.35,791.6
150,42300,240604,SBIN,791.6,792.2,789.0,789.0
151,42360,240604,SBIN,788.9,793.8,788.9,790.5
152,42420,240604,SBIN,790.45,792.8,789.45,791.7
153,42480,240604,SBIN,791.75,792.45,790.1,790.2
154,42540,240604,SBIN,790.55,792.1,789.85,791.5
155,42600,240604,SBIN,791.15,792.0,789.1,789.1
156,42660,240604,SBIN,789.4,791.35,785.4,789.85
157,42720,240604,SBIN,790.0,791.35,789.25,789.85
158,42780,240604,SBIN,789.9,791.0,787.6,790.5
159,42840,240604,SBIN,790.7,791.0,789.35,790.9
160,42900,240604,SBIN,790.85,790.85,780.0,780.3
161,42960,240604,SBIN,780.35,783.25,773.25,782.8
162,43020,240604,SBIN,782.65,783.65,779.25,780.95
163,43080,240604,SBIN,781.2,783.7,779.25,780.35
164,43140,240604,SBIN,780.85,781.9,775.45,776.15
165,43200,240604,SBIN,775.1,779.7,775.0,779.25
166,43260,240604,SBIN,779.2,779.45,776.1,777.95
167,43320,240604,SBIN,777.7,778.95,775.0,778.45
168,43380,240604,SBIN,778.5,779.9,776.0,779.9
169,43440,240604,SBIN,778.55,780.2,777.65,779.25
170,43500,240604,SBIN,778.35,778.55,773.45,776.1
171,43560,240604,SBIN,776.1,778.7,775.7,777.8
172,43620,240604,SBIN,777.9,777.9,775.0,775.65
173,43680,240604,SBIN,775.4,777.65,773.0,773.0
174,43740,240604,SBIN,773.15,773.2,769.8,769.8
175,43800,240604,SBIN,769.75,770.95,758.65,759.6
176,43860,240604,SBIN,759.05,763.6,756.5,757.2
177,43920,240604,SBIN,757.0,778.2,754.45,776.05
178,43980,240604,SBIN,774.75,784.0,774.75,779.75
179,44040,240604,SBIN,779.55,779.75,771.3,772.0
180,44100,240604,SBIN,771.6,777.75,771.45,776.05
181,44160,240604,SBIN,775.7,776.45,765.3,768.4
182,44220,240604,SBIN,768.75,772.35,768.0,768.85
183,44280,240604,SBIN,768.9,769.0,765.8,767.55
184,44340,240604,SBIN,768.2,768.35,766.1,766.9
185,44400,240604,SBIN,766.5,767.0,758.2,758.4
186,44460,240604,SBIN,758.1,758.65,754.6,754.65
187,44520,240604,SBIN,754.5,756.3,748.9,753.5
188,44580,240604,SBIN,753.05,754.1,739.0,739.9
189,44640,240604,SBIN,740.5,741.7,735.25,741.6
190,44700,240604,SBIN,744.05,750.3,739.4,739.4
191,44760,240604,SBIN,739.0,740.9,731.95,738.0
192,44820,240604,SBIN,738.35,747.8,737.8,746.15
193,44880,240604,SBIN,746.35,746.8,740.15,745.05
194,44940,240604,SBIN,745.3,749.35,742.5,743.0
195,45000,240604,SBIN,743.3,755.2,742.0,754.5
196,45060,240604,SBIN,754.35,756.0,742.1,753.3
197,45120,240604,SBIN,753.9,755.0,751.05,753.3
198,45180,240604,SBIN,753.3,758.85,750.55,758.85
199,45240,240604,SBIN,759.85,762.0,757.6,759.55
200,45300,240604,SBIN,760.45,765.0,758.6,763.4
201,45360,240604,SBIN,762.75,764.95,758.6,759.05
202,45420,240604,SBIN,758.85,760.65,754.4,758.0
203,45480,240604,SBIN,758.95,763.7,758.3,763.15
204,45540,240604,SBIN,763.05,763.2,759.4,760.1
205,45600,240604,SBIN,760.95,765.0,760.45,765.0
206,45660,240604,SBIN,764.6,768.75,764.6,768.45
207,45720,240604,SBIN,768.7,769.0,768.0,768.5
208,45780,240604,SBIN,768.6,772.95,768.4,772.9
209,45840,240604,SBIN,772.9,775.9,772.05,774.4
210,45900,240604,SBIN,774.3,779.0,771.75,774.5
211,45960,240604,SBIN,775.65,780.0,775.1,779.45
212,46020,240604,SBIN,778.9,782.0,778.75,781.15
213,46080,240604,SBIN,781.5,783.5,780.3,783.0
214,46140,240604,SBIN,783.5,785.8,779.05,782.65
215,46200,240604,SBIN,782.35,782.35,777.45,780.6
216,46260,240604,SBIN,780.7,783.0,774.05,780.25
217,46320,240604,SBIN,780.0,784.8,778.35,784.8
218,46380,240604,SBIN,785.25,787.95,784.7,787.9
219,46440,240604,SBIN,788.0,788.0,785.85,787.05
220,46500,240604,SBIN,787.25,788.0,783.7,784.5
221,46560,240604,SBIN,784.2,788.9,784.2,785.95
222,46620,240604,SBIN,785.55,787.35,780.75,787.3
223,46680,240604,SBIN,787.2,787.6,781.9,785.05
224,46740,240604,SBIN,784.55,785.0,781.55,785.0
225,46800,240604,SBIN,785.05,785.45,780.1,780.1
226,46860,240604,SBIN,780.5,783.0,776.45,783.0
227,46920,240604,SBIN,783.05,786.1,782.4,786.1
228,46980,240604,SBIN,786.5,786.6,784.0,784.95
229,47040,240604,SBIN,785.4,785.8,782.95,785.0
230,47100,240604,SBIN,784.95,785.0,782.75,782.75
231,47160,240604,SBIN,782.4,785.55,782.4,785.45
232,47220,240604,SBIN,785.45,786.0,782.85,784.55
233,47280,240604,SBIN,784.4,784.95,781.0,783.1
234,47340,240604,SBIN,783.0,784.95,782.5,784.55
235,47400,240604,SBIN,784.55,785.0,782.2,782.2
236,47460,240604,SBIN,782.55,783.45,781.0,782.75
237,47520,240604,SBIN,782.05,785.85,782.0,785.55
238,47580,240604,SBIN,785.8,788.75,784.8,788.5
239,47640,240604,SBIN,788.75,791.9,788.65,791.6
240,47700,240604,SBIN,791.2,791.3,786.7,787.75
241,47760,240604,SBIN,788.75,791.3,788.1,790.4
242,47820,240604,SBIN,790.6,793.0,790.25,792.5
243,47880,240604,SBIN,792.2,793.0,787.95,790.45
244,47940,240604,SBIN,790.05,793.45,788.65,792.75
245,48000,240604,SBIN,793.1,794.75,790.0,794.0
246,48060,240604,SBIN,794.15,798.5,793.25,796.6
247,48120,240604,SBIN,796.6,799.0,795.0,798.65
248,48180,240604,SBIN,798.65,798.65,794.0,795.4
249,48240,240604,SBIN,795.1,796.45,791.25,796.15
250,48300,240604,SBIN,795.95,799.3,795.15,796.15
251,48360,240604,SBIN,796.05,798.1,792.8,794.8
252,48420,240604,SBIN,794.9,795.0,791.5,794.65
253,48480,240604,SBIN,794.45,795.5,791.25,794.85
254,48540,240604,SBIN,795.25,795.25,792.35,792.45
255,48600,240604,SBIN,792.65,793.75,786.2,790.5
256,48660,240604,SBIN,790.05,791.0,786.45,787.6
257,48720,240604,SBIN,787.4,788.8,786.05,786.55
258,48780,240604,SBIN,786.05,789.0,785.4,785.4
259,48840,240604,SBIN,785.65,791.6,784.0,791.6
260,48900,240604,SBIN,790.3,792.2,788.0,791.0
261,48960,240604,SBIN,791.0,792.0,789.3,790.4
262,49020,240604,SBIN,790.95,791.0,782.45,786.25
263,49080,240604,SBIN,786.2,787.75,783.35,786.75
264,49140,240604,SBIN,786.95,789.4,784.65,789.4
265,49200,240604,SBIN,789.4,789.45,784.8,785.65
266,49260,240604,SBIN,785.75,788.55,784.65,785.45
267,49320,240604,SBIN,786.5,787.0,778.5,783.45
268,49380,240604,SBIN,783.6,784.05,776.55,780.95
269,49440,240604,SBIN,780.9,787.5,780.8,786.9
270,49500,240604,SBIN,786.8,791.0,786.2,788.7
271,49560,240604,SBIN,788.8,791.0,786.85,790.4
272,49620,240604,SBIN,790.7,793.85,790.25,791.0
273,49680,240604,SBIN,791.5,792.55,789.3,791.4
274,49740,240604,SBIN,792.05,796.0,790.1,795.4
275,49800,240604,SBIN,795.35,795.35,790.25,793.0
276,49860,240604,SBIN,792.85,795.0,791.8,792.35
277,49920,240604,SBIN,792.25,795.3,791.4,794.7
278,49980,240604,SBIN,794.65,795.8,793.35,794.85
279,50040,240604,SBIN,794.85,796.55,792.85,795.95
280,50100,240604,SBIN,795.5,796.05,790.0,791.0
281,50160,240604,SBIN,791.75,792.7,790.85,791.4
282,50220,240604,SBIN,791.5,792.9,789.05,789.7
283,50280,240604,SBIN,789.9,795.0,789.7,795.0
284,50340,240604,SBIN,795.0,795.0,791.55,793.65
285,50400,240604,SBIN,793.75,794.3,791.45,792.85
286,50460,240604,SBIN,793.05,793.4,791.1,791.95
287,50520,240604,SBIN,792.3,792.75,790.65,791.7
288,50580,240604,SBIN,791.75,792.65,789.8,791.95
289,50640,240604,SBIN,792.35,792.4,789.05,789.8
290,50700,240604,SBIN,789.65,790.95,784.85,786.1
291,50760,240604,SBIN,786.75,789.2,783.5,783.85
292,50820,240604,SBIN,783.8,786.65,782.05,784.0
293,50880,240604,SBIN,784.8,786.75,784.05,785.2
294,50940,240604,SBIN,784.85,788.0,784.85,786.05
295,51000,240604,SBIN,786.0,788.5,784.75,787.8
296,51060,240604,SBIN,787.85,788.5,785.3,787.2
297,51120,240604,SBIN,787.2,788.8,786.45,787.7
298,51180,240604,SBIN,787.7,789.9,787.15,789.35
299,51240,240604,SBIN,789.35,789.9,787.65,789.15
300,51300,240604,SBIN,789.15,789.45,786.0,786.05
301,51360,240604,SBIN,786.3,788.0,785.15,785.55
302,51420,240604,SBIN,785.55,785.9,783.3,784.5
303,51480,240604,SBIN,783.6,786.5,783.6,786.15
304,51540,240604,SBIN,786.1,787.15,783.8,785.15
305,51600,240604,SBIN,785.45,786.3,782.6,783.2
306,51660,240604,SBIN,783.55,783.9,781.85,782.7
307,51720,240604,SBIN,782.9,783.6,781.2,781.95
308,51780,240604,SBIN,782.05,782.05,778.5,779.2
309,51840,240604,SBIN,780.3,784.3,780.25,784.15
310,51900,240604,SBIN,783.7,784.2,780.1,782.8
311,51960,240604,SBIN,783.0,783.1,781.25,782.3
312,52020,240604,SBIN,782.7,784.0,781.5,781.75
313,52080,240604,SBIN,781.9,784.3,781.3,783.5
314,52140,240604,SBIN,783.5,783.8,781.15,781.95
315,52200,240604,SBIN,781.95,785.0,781.85,784.6
316,52260,240604,SBIN,784.6,788.0,783.8,785.85
317,52320,240604,SBIN,786.15,789.95,785.5,788.2
318,52380,240604,SBIN,788.0,789.6,786.1,789.0
319,52440,240604,SBIN,788.75,789.0,786.2,787.9
320,52500,240604,SBIN,788.5,789.0,785.45,785.85
321,52560,240604,SBIN,786.55,787.65,783.5,786.65
322,52620,240604,SBIN,787.0,789.5,785.7,788.1
323,52680,240604,SBIN,787.75,788.9,786.2,787.7
324,52740,240604,SBIN,787.85,790.0,785.9,789.1
325,52800,240604,SBIN,788.75,791.35,786.85,786.95
326,52860,240604,SBIN,787.15,789.6,785.55,789.05
327,52920,240604,SBIN,789.3,789.45,787.7,788.95
328,52980,240604,SBIN,789.5,791.0,787.1,789.4
329,53040,240604,SBIN,789.25,791.0,788.55,790.4
330,53100,240604,SBIN,790.25,791.8,789.3,789.6
331,53160,240604,SBIN,789.7,790.15,786.75,787.85
332,53220,240604,SBIN,787.85,788.75,785.7,785.75
333,53280,240604,SBIN,785.65,787.1,783.85,784.0
334,53340,240604,SBIN,783.65,785.25,781.55,781.95
335,53400,240604,SBIN,782.8,784.4,782.3,784.3
336,53460,240604,SBIN,784.35,785.65,782.1,782.7
337,53520,240604,SBIN,782.95,784.0,782.35,783.1
338,53580,240604,SBIN,783.45,783.8,781.55,782.5
339,53640,240604,SBIN,782.25,784.05,781.65,783.0
340,53700,240604,SBIN,783.25,784.75,781.1,781.6
341,53760,240604,SBIN,781.55,782.3,780.05,781.45
342,53820,240604,SBIN,781.75,781.8,778.0,779.2
343,53880,240604,SBIN,779.0,779.4,776.9,778.0
344,53940,240604,SBIN,777.9,779.2,776.85,776.85
345,54000,240604,SBIN,777.35,779.9,777.05,778.5
346,54060,240604,SBIN,778.3,780.15,769.35,769.35
347,54120,240604,SBIN,768.0,771.45,764.35,771.0
348,54180,240604,SBIN,770.85,771.5,766.25,769.05
349,54240,240604,SBIN,769.0,772.75,767.4,767.85
350,54300,240604,SBIN,768.45,772.0,768.15,770.95
351,54360,240604,SBIN,771.3,773.2,770.05,772.9
352,54420,240604,SBIN,773.0,776.95,770.45,773.1
353,54480,240604,SBIN,773.25,776.95,771.5,775.75
354,54540,240604,SBIN,775.0,775.4,770.3,774.5
355,54600,240604,SBIN,774.75,775.75,772.85,773.3
356,54660,240604,SBIN,772.85,775.65,770.3,775.65
357,54720,240604,SBIN,775.65,778.55,775.45,777.05
358,54780,240604,SBIN,777.0,780.0,774.5,779.9
359,54840,240604,SBIN,779.85,780.2,777.85,779.25
360,54900,240604,SBIN,779.25,779.95,777.3,779.45
361,54960,240604,SBIN,779.45,779.75,777.4,777.85
362,55020,240604,SBIN,777.85,779.9,777.35,779.9
363,55080,240604,SBIN,779.9,780.0,773.9,774.2
364,55140,240604,SBIN,774.25,777.0,773.6,777.0
365,55200,240604,SBIN,777.0,777.0,773.45,773.5
366,55260,240604,SBIN,773.9,776.85,773.1,776.85
367,55320,240604,SBIN,776.8,779.0,776.5,779.0
368,55380,240604,SBIN,779.0,779.7,778.1,779.5
369,55440,240604,SBIN,779.6,781.0,779.5,780.95
370,55500,240604,SBIN,781.0,781.5,780.35,780.5
371,55560,240604,SBIN,780.4,780.95,780.0,780.1
372,55620,240604,SBIN,780.1,780.55,779.75,780.45
373,55680,240604,SBIN,780.45,784.0,779.3,780.05
374,55740,240604,SBIN,779.95,784.6,775.2,775.2
